id,Latitude,Longitude
1076,-6.470160,40.912777
1077,-0.068746,40.234435
1078,-5.751318,40.191010
1079,-6.938718,38.462830
1080,-5.642008,39.403163
1081,-4.690786,40.208640
1082,-4.306471,43.190057
1083,-6.652532,39.585754
1084,-3.434018,41.898124
1085,-1.289545,38.666250
1086,-8.738759,42.994079
1087,0.585897,41.051443
1088,-6.444590,41.686067
1089,-4.450716,38.119452
1090,-4.084470,42.510711
1091,-4.066740,41.299708
1092,0.857041,42.257842
1093,0.018103,40.791901
1094,-8.674105,42.527067
1095,0.125925,41.389656
1096,-0.889368,40.485973
1097,-3.301371,37.153592
1098,-3.584378,37.407363
1099,-1.061851,40.442175
1100,-2.856362,42.516252
1101,-6.050959,41.565249
1102,-7.058610,43.414403
1103,-1.071969,39.763932
1104,-2.702962,37.852011
1105,-3.013475,40.975304
1106,-5.291168,36.818155
1107,-5.751305,36.493496
1108,-2.114594,41.273002
1109,-5.434042,41.894610
1110,-4.482674,42.368463
1111,-0.468155,41.031053
1112,0.934132,41.558109
1113,-1.765621,40.056541
1114,-1.694643,39.986888
1115,-2.657620,38.924726
1116,-1.406577,38.472338
1117,-1.695394,37.980434
1118,-2.642724,43.202152
1119,-10.486783,34.269374
1120,-6.938207,37.224187
1121,-0.688458,42.823376
1122,-5.338079,42.446262
1123,-5.570836,38.360537
1124,-0.672163,40.348476
1125,-2.024389,42.070435
1126,-5.825617,43.506105
1127,-6.058557,38.300480
1128,-4.748078,37.610416
1129,-4.635100,41.987216
1130,-4.941670,39.477036
1131,-0.972170,38.889033
1132,-7.148525,39.352646
1133,0.797020,41.705063
1134,-5.614874,37.723339
1135,2.243360,41.447595
1136,-2.167528,42.901681
1137,-3.941932,42.874782
1138,-1.268210,37.825879
1139,-6.172509,43.375334
1140,-3.872085,42.343428
1141,-0.807400,41.117703
1142,-5.767471,43.200604
1143,-6.073061,40.346349
1144,0.513007,41.265426
1145,-0.286353,40.130961
1146,-6.781735,38.697630
1147,-5.641950,39.084682
1148,-3.775676,40.280369
1149,-6.312019,42.716682
1150,-1.311399,41.181653
1151,-6.930294,43.052330
1152,0.106411,41.161430
1153,-0.904510,40.836496
1154,-2.668729,38.590655
1155,-5.450965,41.347130
1156,0.259000,41.993258
1157,2.290518,42.011146
1158,-4.125088,39.039022
1159,-4.622032,40.908511
1160,-5.788561,38.221939
1161,-6.072690,37.703105
1162,-5.975728,41.984032
1163,-2.765743,38.151650
1164,-1.315854,41.284558
1165,-1.041143,38.795899
1166,-0.492414,39.166801
1167,-0.446926,41.992026
1168,-2.340635,37.643138
1169,-4.081158,42.456264
1170,-2.265531,37.176868
1171,0.767788,42.269101
1172,-5.865026,42.094881
1173,-1.627345,42.216731
1174,-5.865628,41.555179
1175,0.032628,38.790399
1176,-5.922261,43.052152
1177,1.379744,41.517245
1178,-2.069703,41.125454
1179,-0.779912,40.516799
1180,-6.560675,37.533839
1181,-4.808683,39.723901
1182,-1.783156,41.702523
1183,-6.951340,39.712006
1184,-4.306776,40.833148
1185,-3.005146,42.086163
1186,-3.647856,40.142500
1187,-3.129212,39.340545
1188,-6.538497,39.994759
1189,-4.887882,41.842159
1190,-2.087428,40.212839
1191,-3.855635,39.360778
1192,-2.715532,42.142376
1193,-5.006653,41.633222
1194,-6.760753,38.751786
1195,-3.944058,43.288601
1196,-2.142007,37.551576
1197,-5.978191,40.842820
1198,-5.172392,38.440790
1199,-2.842429,42.117103
1200,-4.394702,43.001525
1201,-7.433296,37.338130
1202,-0.555556,38.454416
1203,-2.481093,41.258405
1204,-6.084120,38.967317
1205,-6.741058,40.655478
1206,-4.193828,38.554816
1207,-0.872788,40.225033
1208,-2.739313,39.335921
1209,-3.087726,39.185054
1210,-5.660768,40.789162
1211,-5.304823,37.242886
1212,-0.339860,40.236695
1213,-0.197409,40.704790
1214,-1.919427,43.118807
1215,-2.424978,41.570619
1216,-2.486268,40.622463
1217,-4.132763,38.365125
1218,1.636790,41.919686
1219,-3.808699,42.014653
1220,-6.162806,42.082443
1221,-2.945212,40.400541
1222,-8.368399,43.218034
1223,-1.311493,39.957298
1224,-3.474419,43.354384
1225,-5.586427,39.851280
1226,-7.869109,43.645344
1227,-4.914268,43.187811
1228,1.097814,41.907996
1229,-3.402108,38.140422
1230,-2.689511,42.858641
1231,-4.626516,37.013777
1232,0.196027,41.499514
1233,1.830298,41.520879
1234,-7.900345,43.138592
1235,-1.238795,39.480142
1236,-2.219485,42.974461
1237,-1.628965,38.724699
1238,-5.359626,40.574959
1239,-2.532051,38.344055
1240,0.626881,41.577274
1241,-0.345431,38.520005
1242,-7.302127,37.654740
1243,-6.883806,37.414279
1244,-3.233439,41.129717
1245,-2.136247,39.895597
1246,1.526304,41.962987
1247,-3.059173,37.485326
1248,-2.062713,39.185467
1249,-0.300477,40.404669
1250,-0.846270,42.672227
1251,-4.093289,38.495948
1252,-3.810889,37.952630
1253,2.284741,41.924136
1254,-5.642029,41.634526
1255,-4.464519,38.290372
1256,-3.233320,40.972552
1257,0.576961,41.363784
1258,-5.440039,42.260183
1259,-10.476927,34.298939
1260,-2.505156,38.842661
1261,-2.231121,37.097305
1262,-5.076978,40.688966
1263,-0.252752,42.643195
1264,-0.734885,39.663237
1265,0.884850,42.167109
1266,-8.894215,43.163550
1267,-1.395668,41.694136
1268,-4.716892,41.513114
1269,-4.675731,41.459415
1270,-4.713880,38.552668
1271,-6.449560,41.127468
1272,-5.479362,40.458796
1273,-4.721379,40.661132
1274,-3.794803,37.489610
1275,2.558093,41.641442
1276,-5.220979,41.772926
1277,-3.897762,39.406958
1278,-7.049487,42.432652
1279,-1.069765,42.020063
1280,-5.186041,38.826987
1281,-4.009870,41.224645
1282,-3.428808,38.990013
1283,-7.902184,43.003736
1284,-2.490288,41.689178
1285,-5.793049,38.826434
1286,-5.144389,41.186586
1287,3.346770,39.614706
1288,-3.273276,37.794754
1289,-1.858507,41.869264
1290,-5.243123,42.171679
1291,-6.499588,37.997310
1292,-6.023107,40.788397
1293,-1.574586,40.690433
1294,-6.106349,42.910874
1295,-3.309842,37.128308
1296,-2.240395,41.965679
1297,-0.637564,42.454131
1298,-6.440608,41.170923
1299,-0.016588,41.230631
1300,-4.278987,38.044928
1301,-3.789212,39.674498
1302,-7.462435,39.583140
1303,-7.476964,37.529989
1304,-4.144112,37.817910
1305,-4.287833,41.284592
1306,-4.655276,39.193596
1307,-8.439906,42.401483
1308,-1.588719,41.052560
1309,-0.765450,41.306465
1310,-4.779497,37.471681
1311,-6.244788,43.363481
1312,-3.452500,39.470080
1313,-7.470520,42.708255
1314,-4.408102,41.850167
1315,0.876399,41.857352
1316,-3.676544,37.409345
1317,-6.767524,42.472713
1318,-9.204668,42.968458
1319,-3.170043,37.451689
1320,-5.428337,38.863118
1321,0.598607,41.447735
1322,-1.274242,40.909451
1323,-3.436509,38.996378
1324,-0.919542,42.217286
1325,-5.762332,37.506333
1326,-3.051760,40.853513
1327,-2.554987,37.536670
1328,-5.722610,42.570947
1329,-4.816291,40.358731
1330,-2.973863,41.068637
1331,-4.569349,41.856302
1332,-3.866102,37.687795
1333,-8.673205,43.282280
1334,-5.397116,40.995650
1335,-6.174193,37.032825
1336,-3.279608,39.895451
1337,-2.154487,38.049001
1338,-7.016527,39.378450
1339,-7.327211,42.038785
1340,-4.023663,39.002551
1341,-7.156916,42.090738
1342,-4.164210,42.218237
1343,-4.934783,37.340670
1344,1.751123,41.377795
1345,-5.105240,37.431014
1346,-2.910594,40.834945
1347,-7.206589,42.004076
1348,-6.639149,38.436051
1349,-3.558886,42.499900
1350,3.834078,40.012877
1351,-3.535610,38.174982
1352,-2.020110,38.429265
1353,-3.293660,39.960886
1354,-1.265162,37.947981
1355,-2.190349,40.292560
1356,0.834214,42.098143
1357,3.221297,39.504096
1358,-5.158985,37.439591
1359,-4.737930,43.396647
1360,-2.953320,40.733868
1361,-1.767181,39.381359
1362,-0.976709,41.844728
1363,-8.852385,34.623596
1364,-1.474106,40.324757
1365,-2.304174,42.694150
1366,-1.843785,38.616395
1367,-3.156005,42.356974
1368,-5.226209,42.178836
1369,-0.883349,41.498303
1370,-2.588044,38.807590
1371,-5.863417,42.564305
1372,-5.863368,42.373497
1373,-3.809902,40.609656
1374,-7.434948,37.392125
1375,-4.920091,43.379315
1376,-0.899349,40.279199
1377,-6.061719,39.917812
1378,-2.760375,41.277162
1379,-2.291832,41.985129
1380,-8.441625,42.809932
1381,-4.501859,42.669895
1382,-3.965703,38.697428
1383,-8.148518,41.943012
1384,-5.517081,38.135625
1385,-8.461752,42.850629
1386,1.206648,41.869116
1387,-3.087080,39.736897
1388,2.374537,41.585179
1389,-5.977870,40.997187
1390,-5.990907,40.541430
1391,-6.411209,39.070700
1392,-1.909487,39.490629
1393,-5.752887,40.585167
1394,-6.460843,40.541869
1395,-4.072987,36.950957
1396,-6.103278,43.217751
1397,-4.781499,39.109939
1398,-5.358450,39.937904
1399,-1.252165,41.914054
1400,-3.795951,37.734377
1401,-3.550320,42.735577
1402,1.171142,41.689523
1403,-3.973298,37.742915
1404,-3.736797,36.972374
1405,-5.179021,42.570359
1406,-6.273279,37.993382
1407,-1.712771,37.650719
1408,-6.189710,38.288312
1409,-6.063580,38.548247
1410,-6.354457,38.965181
1411,-1.396533,42.379311
1412,-3.493384,41.977233
1413,-3.220061,41.117800
1414,2.857754,42.274420
1415,-5.936801,42.175720
1416,-5.810343,41.736603
1417,1.497402,41.853567
1418,-0.942654,41.732649
1419,-6.030483,41.801049
1420,-2.350488,40.208082
1421,-4.084914,37.868876
1422,1.228906,38.884296
1423,-6.898909,37.486939
1424,-1.867344,42.994098
1425,-3.009009,39.462064
1426,-6.206495,40.879759
1427,-0.897006,38.210021
1428,-5.968273,39.404773
1429,-4.900435,40.726344
1430,-6.053034,37.573488
1431,-0.802414,40.242135
1432,-1.853163,37.913912
1433,-2.002501,42.814481
1434,-1.706322,43.078907
1435,-0.146826,40.707572
1436,-1.772152,37.369394
1437,0.732042,42.389415
1438,-6.667785,42.932536
1439,-2.874750,41.632910
1440,-8.076443,43.357767
1441,-7.004845,39.319614
1442,-4.786155,40.765263
1443,-4.591359,37.113090
1444,-8.876559,42.741157
1445,-5.265904,38.424363
1446,-3.854647,37.118920
1447,-7.621241,42.470117
1448,-6.553261,37.559600
1449,-4.127060,36.999212
1450,-0.940301,42.117259
1451,-0.921560,41.493776
1452,-7.217747,43.257575
1453,-5.143955,39.004798
1454,-4.895160,41.806803
1455,-3.842382,41.732573
1456,-6.255352,38.071679
1457,-4.542235,42.076121
1458,-1.897392,42.240479
1459,-0.981526,40.411825
1460,-0.941095,40.418060
1461,-4.462976,43.295025
1462,-0.375868,42.777972
1463,-3.375237,42.466819
1464,-3.504832,42.273170
1465,-1.540285,38.304424
1466,-2.590748,40.714521
1467,-2.706902,42.017507
1468,-3.526168,39.848876
1469,-8.704681,42.964501
1470,-1.724085,38.548186
1471,-6.690459,38.337648
1472,-0.051354,41.781735
1473,-0.949925,41.860559
1474,-0.402498,38.717480
1475,1.923101,42.276633
1476,1.398078,41.939067
1477,-1.828465,41.217007
1478,-2.213425,38.745836
1479,-4.263773,37.313003
1480,-5.131662,43.151493
1481,-6.449819,39.986023
1482,-6.597135,42.849663
1483,-1.257598,42.176807
1484,1.189354,41.622920
1485,-2.519452,37.731188
1486,-5.188512,43.198962
1487,-6.565242,37.177849
1488,0.371399,41.397533
1489,-6.190607,41.609189
1490,-5.459487,41.037869
1491,-7.116674,38.769649
1492,-11.221151,34.671925
1493,0.284975,42.195354
1494,-2.323224,39.225451
1495,-4.329159,42.988091
1496,-6.745206,39.704907
1497,-6.386361,37.030954
1498,-3.853197,42.129900
1499,-0.393306,42.547441
1500,-4.981868,42.008433
1501,-7.458834,42.646763
1502,-5.449307,42.709250
1503,0.789208,41.760705
1504,-2.279072,39.018319
1505,-2.080260,39.726819
1506,-2.734480,39.632607
1507,-2.511308,40.413607
1508,0.509088,41.200839
1509,-5.531152,42.984712
1510,-4.483271,41.677526
1511,-2.638281,39.452214
1512,2.270139,42.236548
1513,-5.670973,43.439358
1514,-5.976896,40.457885
1515,-3.967957,40.038357
1516,-6.742414,40.504713
1517,0.704858,42.164905
1518,-4.486816,38.873676
1519,-3.972627,43.319470
1520,-3.358908,40.084930
1521,-3.254002,40.377720
1522,-6.649847,38.586792
1523,-2.646604,37.681338
1524,-3.587802,41.668720
1525,-2.255993,37.527400
1526,-2.126307,36.774482
1527,-4.491332,40.847148
1528,-1.664877,41.567410
1529,-5.313218,40.900751
1530,-5.649159,39.349448
1531,-3.414827,39.842137
1532,-1.184962,40.727433
1533,-3.716429,42.686259
1534,-2.133493,38.515813
1535,-0.790376,41.186959
1536,0.886028,42.644655
1537,-5.066377,41.798908
1538,-2.058742,40.516281
1539,-1.222026,38.058266
1540,-0.845247,39.898304
1541,-3.351661,37.889163
1542,-3.570427,42.453703
1543,-0.829465,38.375690
1544,-3.703424,43.346676
1545,1.667521,42.129558
1546,-4.861818,39.895372
1547,-3.126526,39.778158
1548,-3.544047,40.727376
1549,-4.612187,43.369258
1550,-5.845564,38.243695
1551,-7.020591,38.286538
1552,-6.414763,39.141798
1553,-2.211744,37.873525
1554,-4.575686,41.920967
1555,-3.627146,42.585411
1556,-3.447900,36.696163
1557,0.666672,41.437837
1558,-2.293009,40.459655
1559,-4.773864,38.188824
1560,-1.849970,39.675022
1561,-1.348700,37.749755
1562,-0.942413,40.035922
1563,-1.330646,41.140100
1564,-4.709351,41.733709
1565,-2.822388,40.143157
1566,-5.166455,43.188580
1567,-1.330420,41.112416
1568,-2.241041,39.426905
1569,-8.184625,42.552175
1570,-6.472485,41.770724
1571,-6.481953,42.387099
1572,-0.470620,39.117340
1573,-4.758896,36.582383
1574,-4.334080,41.558909
1575,-5.549032,38.409960
1576,-2.902647,37.355652
1577,-2.906300,41.032844
1578,-3.789573,43.126525
1579,-3.997937,42.940966
1580,0.944146,42.057342
1581,-3.697166,40.425913
1582,-6.174244,39.339942
1583,-2.509513,39.636396
1584,-7.430293,37.621419
1585,-1.416540,40.359138
1586,-5.832214,43.091520
1587,-3.946676,38.017349
1588,1.417690,41.864675
1589,-0.143984,41.293521
1590,-6.766547,37.653748
1591,-3.627569,41.649314
1592,-7.409113,43.686428
1593,-3.771413,37.831675
1594,-1.700136,37.781170
1595,-1.774914,41.807407
1596,-3.259969,42.830968
1597,-4.006950,41.833386
1598,-5.007226,41.510247
1599,-6.144203,42.848805
1600,-3.847724,42.905892
1601,-4.629645,43.149794
1602,-1.058930,38.144648
1603,-1.759492,40.797414
1604,2.006502,41.886630
1605,-3.718421,41.006866
1606,-4.938650,40.737462
1607,-5.638755,36.130345
1608,-11.240485,34.855800
1609,-3.373165,40.786619
1610,1.085871,41.113062
1611,-0.954334,39.798546
1612,-10.474880,34.121018
1613,-3.214059,37.244597
1614,0.178106,41.677932
1615,-1.189288,39.031250
1616,-9.106871,43.139094
1617,-2.805873,42.887611
1618,-1.882968,40.611361
1619,-1.988158,41.151144
1620,-2.585151,40.077122
1621,-5.580658,38.350412
1622,-1.180515,39.851819
1623,-2.564047,37.698585
1624,-1.197756,41.944887
1625,-3.557761,42.382761
1626,-5.211565,37.028187
1627,2.384544,41.927218
1628,-4.635821,41.696375
1629,-1.620467,41.658316
1630,-1.536423,38.530591
1631,-0.724403,42.518210
1632,-6.970710,39.617308
1633,-4.368604,39.438880
1634,-2.124447,41.120121
1635,0.766717,40.928448
1636,-4.143048,40.688764
1637,-6.178734,42.950319
1638,-5.399024,40.168162
1639,-2.120978,38.976071
1640,-3.027059,41.616853
1641,-5.560410,38.013585
1642,-3.147775,40.213239
1643,-0.846953,42.200893
1644,-4.599502,38.298016
1645,-4.311085,38.317867
1646,-4.741534,43.308859
1647,-5.236254,41.157361
1648,3.072592,39.415753
1649,-4.697141,40.494278
1650,-6.370189,37.514586
1651,0.161960,38.790122
1652,-1.910644,41.181424
1653,-0.141743,41.580625
1654,-2.525818,42.532233
1655,-1.194315,38.620411
1656,-1.348823,39.344016
1657,-8.037231,42.905489
1658,-5.888615,40.880558
1659,-2.513990,37.206824
1660,-3.505649,41.468370
1661,-3.273434,36.826872
1662,-2.200903,40.906353
1663,-5.561683,36.663291
1664,-2.792731,37.732379
1665,-2.912043,39.562194
1666,-5.916587,36.663979
1667,-8.046988,42.511106
1668,-0.779490,39.650492
1669,-2.997645,40.438112
1670,-1.753600,38.455451
1671,-2.947745,40.789212
1672,-6.176795,43.017874
1673,-7.054142,43.222009
1674,-1.025952,41.750015
1675,-3.095372,39.884357
1676,-4.625170,38.544740
1677,-4.990838,38.537101
1678,-5.575274,40.848854
1679,-6.845631,37.829135
1680,-3.257298,40.454060
1681,-0.312585,39.559724
1682,-0.716142,41.254671
1683,-5.642809,37.442675
1684,-3.340076,40.098456
1685,-6.978761,38.072562
1686,-8.811102,42.003861
1687,-6.149528,41.404584
1688,-6.057671,39.178525
1689,-4.118922,38.137091
1690,-3.887673,39.158080
1691,-5.765976,43.408649
1692,-2.692301,38.163630
1693,-3.172425,38.898378
1694,0.221486,40.283880
1695,-0.321315,41.698198
1696,0.357272,40.371496
1697,-3.923984,37.871857
1698,2.327060,41.908137
1699,-4.361632,37.237931
1700,-6.180453,41.433462
1701,-2.151668,37.167350
1702,-7.042234,37.492375
1703,-3.222822,42.350933
1704,-4.079589,37.790087
1705,-6.135451,42.928429
1706,-1.007318,38.876733
1707,-8.416606,42.277859
1708,-3.298000,40.515838
1709,-5.743437,39.385627
1710,-4.644615,40.170444
1711,-6.314398,41.702490
1712,-6.909795,40.097620
1713,-4.011664,40.649672
1714,-5.433011,38.565701
1715,-5.374926,41.795980
1716,0.848429,41.788587
1717,-1.107450,41.755027
1718,1.378530,42.451135
1719,-6.094492,41.201526
1720,-3.673096,42.237249
1721,0.284841,40.401045
1722,-3.079615,36.837386
1723,0.081792,42.201262
1724,-5.144307,40.634604
1725,-5.204590,39.642064
1726,-5.308422,36.703758
1727,-5.566929,42.198666
1728,-6.390500,39.091528
1729,-5.841247,42.019426
1730,-4.448828,36.927026
1731,-6.590778,42.441560
1732,-5.627859,38.612368
1733,-4.367588,38.297869
1734,0.353033,42.425889
1735,-4.597992,40.831765
1736,-7.107493,43.360976
1737,-6.469391,40.262048
1738,-12.186652,34.529470
1739,-5.787828,39.747781
1740,-1.995684,40.427252
1741,-1.508906,40.958832
1742,1.455711,42.397594
1743,-0.792086,39.733702
1744,-3.488706,40.437089
1745,-2.715064,40.890631
1746,-1.706158,38.513633
1747,-2.228377,38.300401
1748,-4.868921,38.392101
1749,-6.111162,41.896855
1750,-3.984636,39.772372
1751,-10.581813,34.210362
1752,-3.575067,40.812782
1753,-6.219076,40.971323
1754,-6.419817,42.037355
1755,-5.029503,42.267383
1756,-7.071411,42.929718
1757,-2.628685,39.293664
1758,-6.064870,36.472720
1759,0.430576,41.127672
1760,-6.022286,39.993142
1761,-1.254465,37.829548
1762,-6.011819,40.191085
1763,-2.225233,36.997763
1764,-3.701798,38.225474
1765,-3.683820,41.688572
1766,-8.951811,42.868914
1767,0.488511,42.266629
1768,-0.248412,39.794238
1769,-6.251677,41.468625
1770,-7.953214,41.916323
1771,0.301196,40.735104
1772,-3.627700,40.298121
1773,-6.962324,43.061929
1774,-0.942833,40.931252
1775,-3.987706,42.181961
1776,0.163831,42.172792
1777,-5.556785,42.369723
1778,-3.466096,37.544375
1779,-0.127159,41.059330
1780,-1.352968,42.607212
1781,-6.028501,42.123609
1782,-5.648698,37.481014
1783,-3.951884,39.585502
1784,-5.746054,42.349501
1785,0.685099,42.479524
1786,-3.979372,41.750263
1787,-2.354314,43.219757
1788,-8.437440,43.364787
1789,-6.997125,42.949270
1790,-2.622385,41.819098
1791,-5.959321,39.480435
1792,-5.804065,42.618595
1793,-4.169900,40.399800
1794,2.458028,42.258881
1795,-5.291761,38.040011
1796,1.192933,41.435815
1797,-5.239412,40.349997
1798,-5.784048,39.908046
1799,-5.415591,37.911583
1800,-4.801777,42.136571
1801,-5.308420,40.708147
1802,-8.691003,42.645888
1803,-1.604763,39.602462
1804,-8.834008,34.875685
1805,-1.837861,42.264577
1806,-4.688768,38.015819
1807,-1.013942,39.983350
1808,-2.919911,43.410186
1809,-5.542130,38.040177
1810,-1.220261,39.085030
1811,-2.261549,36.855737
1812,-4.481913,36.784771
1813,-3.131226,39.325684
1814,-6.741011,40.447443
1815,-2.260610,42.533923
1816,-2.235889,41.569723
1817,-5.681046,37.634763
1818,-2.472333,37.281944
1819,-7.819223,42.711169
1820,2.387514,41.844409
1821,-0.262916,39.120257
1822,-1.542320,39.965361
1823,0.706202,41.525259
1824,-3.875288,43.285311
1825,-3.620192,43.217303
1826,-5.608767,36.873994
1827,-6.735531,42.826318
1828,-4.440286,38.511927
1829,-4.413733,39.143321
1830,-7.765570,42.166243
1831,-5.380714,39.645205
1832,-3.164507,38.334563
1833,-3.071169,41.454650
1834,-5.958195,37.081201
1835,-6.414830,39.850069
1836,-3.409361,38.052792
1837,-2.387424,42.891378
1838,-4.473371,39.876702
1839,-4.599462,37.237067
1840,2.078591,41.747627
1841,-3.121206,42.830990
1842,-1.693752,41.578643
1843,-4.795678,39.668893
1844,-2.301594,43.097422
1845,-0.378252,42.433060
1846,0.579305,41.566199
1847,-2.529844,40.188279
1848,-3.949731,41.972190
1849,-2.876858,41.214727
1850,-3.216280,39.527705
1851,-7.306339,37.744496
1852,-4.844919,37.611979
1853,-4.511985,40.809888
1854,-6.376048,37.230741
1855,-4.614358,37.876094
1856,-3.853272,38.173588
1857,-12.130243,34.521463
1858,-5.713017,37.383932
1859,-0.882751,38.970259
1860,-3.986622,43.053263
1861,-6.210027,40.799961
1862,-2.780686,39.580743
1863,-4.822730,42.667942
1864,-3.645175,37.769738
1865,-5.607113,41.117803
1866,-3.089663,41.761390
1867,-6.105690,43.197421
1868,-4.168240,43.143879
1869,-2.338467,39.945158
1870,0.923601,41.102155
1871,-6.366896,43.035460
1872,-3.095626,37.050489
1873,0.222155,42.130786
1874,-1.418451,42.300872
1875,-0.934351,38.342956
1876,-2.379402,37.894320
1877,-3.955719,37.010875
1878,-3.937768,39.862944
1879,-4.066129,40.595101
1880,2.715545,41.673634
1881,-6.876261,40.085282
1882,-1.869302,38.601235
1883,-8.390802,43.320256
1884,-1.121057,42.693615
1885,-2.749941,42.506894
1886,-7.669865,42.171695
1887,-2.245105,39.418455
1888,1.370544,41.366265
1889,-4.004835,40.312505
1890,-4.143408,42.112803
1891,-0.065150,42.597533
1892,1.913748,42.209478
1893,-7.537797,43.614237
1894,-0.596867,39.956926
1895,-6.626558,40.472057
1896,-5.433321,38.092853
1897,-1.096728,37.673382
1898,-0.779061,41.014970
1899,-5.532747,40.279097
1900,-2.517713,40.308561
1901,-6.626855,42.711504
1902,-8.401310,42.370964
1903,-4.789542,37.744982
1904,-6.086676,38.132872
1905,-5.980863,43.352653
1906,0.827914,41.889931
1907,-3.754124,42.375260
1908,-7.930415,41.955578
1909,-2.320203,37.874013
1910,-7.177097,38.433394
1911,-4.707137,41.493503
1912,0.594083,41.424961
1913,-5.319825,41.220844
1914,2.000638,42.340515
1915,-8.269073,43.446838
1916,-4.041923,38.318597
1917,-5.806580,39.286490
1918,-4.928964,40.609076
1919,-5.773729,37.250430
1920,-0.804169,38.319991
1921,-4.866040,40.413194
1922,-7.699456,42.974342
1923,-0.803295,39.958126
1924,-1.635485,40.549273
1925,0.365631,42.008325
1926,-5.560774,38.124943
1927,-4.835356,39.650754
1928,-5.790828,39.790175
1929,-4.683365,37.095919
1930,-2.498092,39.474956
1931,0.465709,41.241890
1932,-2.274417,39.741270
1933,-4.891986,36.869995
1934,-0.680484,40.644996
1935,-3.021848,39.377512
1936,-5.746100,40.709176
1937,-5.962486,36.980787
1938,-0.306592,38.591593
1939,-3.145582,40.514474
1940,-5.426659,42.823941
1941,-1.216141,41.635194
1942,0.880946,42.401778
1943,-6.385997,39.673003
1944,-12.646299,35.174913
1945,-4.305887,41.013062
1946,-3.590134,42.026475
1947,-3.486736,43.328265
1948,-3.051471,40.566229
1949,-5.554565,40.684974
1950,1.705031,41.217243
1951,-6.467163,39.018940
1952,-5.222797,40.145522
1953,-1.655755,39.979180
1954,-6.675089,42.949175
1955,-5.586815,41.626380
1956,-4.527165,40.381426
1957,-0.173203,39.916775
1958,-5.264082,39.556870
1959,-1.443432,38.552001
1960,1.260357,41.402206
1961,2.061393,42.249753
1962,-1.141208,42.884297
1963,-4.736395,39.678417
1964,-4.081764,41.203465
1965,-6.183832,39.723957
1966,0.326261,40.700644
1967,-0.857579,39.943869
1968,-2.840204,39.295478
1969,0.908167,42.470760
1970,-3.012674,42.122449
1971,-4.963840,37.236192
1972,1.259116,41.633797
1973,-1.800796,40.723185
1974,-1.493004,38.617235
1975,-2.499617,39.211608
1976,-2.720120,39.464512
1977,-6.051070,38.147154
1978,-7.682974,42.916302
1979,-5.737930,39.984752
1980,-4.209722,41.873919
1981,-4.607344,38.424657
1982,-11.567256,34.563698
1983,-8.396659,43.204940
1984,-2.472782,42.350348
1985,-3.667348,41.796564
1986,-0.284741,40.872879
1987,-4.170805,40.872246
1988,-1.050992,39.903539
1989,-0.792240,38.487810
1990,-2.172758,43.017350
1991,-6.465269,43.212754
1992,-3.102920,41.647727
1993,-5.655430,43.460608
1994,-6.952668,38.925600
1995,-5.803712,37.827926
1996,-7.525993,42.550865
1997,-4.473346,38.802167
1998,-1.774937,41.409443
1999,-4.423206,39.287303
2000,-2.789322,39.945340
2001,-0.631821,38.634859
2002,-4.566080,43.280003
2003,-1.740124,39.110302
2004,-7.446814,42.317429
2005,-1.192093,39.330752
2006,-5.051905,39.870378
2007,0.828284,41.301023
2008,-2.807397,42.694226
2009,-5.763982,39.924261
2010,-0.992800,42.034584
2011,-2.735694,40.534470
2012,-2.114258,42.725643
2013,-4.765196,40.100513
2014,-4.134357,39.141575
2015,1.184628,41.590395
2016,-2.149014,41.473852
2017,-0.891360,37.754345
2018,-1.295686,42.037831
2019,-3.981941,39.562614
2020,-2.234913,37.637345
2021,-5.686511,40.734963
2022,-0.378880,40.888017
2023,-7.355480,42.768496
2024,-0.682967,38.526900
2025,-3.514028,38.692056
2026,-5.165616,43.311463
2027,-6.452011,42.534827
2028,-6.160865,41.495098
2029,-3.200621,39.684981
2030,-7.617666,43.459049
2031,-5.185517,38.227358
2032,-5.455058,39.809428
2033,-8.751125,43.248731
2034,-6.445450,38.536783
2035,-4.311116,42.374747
2036,-4.934915,36.789035
2037,-5.293658,43.319291
2038,-5.180403,37.314050
2039,-7.377250,42.630145
2040,-2.825724,38.129045
2041,-3.693472,40.176763
2042,-0.378404,39.696314
2043,-6.019294,43.573480
2044,-0.073419,40.720552
2045,-5.904820,41.096584
2046,-2.546677,41.871119
2047,-1.658913,43.207038
2048,-6.473600,40.982229
2049,0.626418,40.983381
2050,-2.432177,38.731274
2051,-2.750165,42.901447
2052,-2.313325,42.037832
2053,-8.011881,41.860226
2054,-2.906904,37.825653
2055,-6.410747,43.408573
2056,1.903939,41.948805
2057,-0.735562,41.939661
2058,0.354078,40.513029
2059,1.142423,41.714456
2060,-5.867093,40.012572
2061,-2.685881,39.657221
2062,-1.527319,40.043122
2063,-2.808063,40.563858
2064,-5.307391,41.228338
2065,-6.207653,36.614362
2066,-6.282608,38.939086
2067,-5.708640,43.139075
2068,-7.291406,43.283107
2069,-3.457120,39.710408
2070,-4.944818,37.443991
2071,-1.231038,37.848815
2072,-7.807991,43.284154
2073,0.806996,42.783436
2074,-1.108284,41.905530
2075,-8.569076,43.171117
2076,-5.060331,41.629131
2077,-6.679457,40.044960
2078,-3.503820,40.630696
2079,1.577531,39.003855
2080,-1.103072,39.034705
2081,-8.577758,35.298440
